"rating__-","title","body"
"3.0 out of 5 stars","Horrible","I think I received a fake product . My ears pain within 10 minutes , battery drains very quickly and I’m having trouble connecting with my iPhone"
"3.0 out of 5 stars","Left airpod stopped working in one week","Overall nice airpods...looks cool...sound quality good Nd range is also good battery life good but left airpod stopped working within one week and It was not expected by me so quite embarrassing... service center replaced it with new one but I think u have to improve it for good services"
"3.0 out of 5 stars","AirPod not charging","AirPod is not charging sometimes and the Apple service center has slot after 30 days"
"3.0 out of 5 stars","Cannot connect with laptop","AirPods were great, sound quality was little bit more than average , I tried Sony Wf1000xm3 side by side and they were better. I couldn’t connect it with my laptop and other android devices it only works with my iPhone...... rest it’s fine😊"
"3.0 out of 5 stars","👌👌👌👌👌😍😍😍😍😍😍","AirPods sound quality is superbbb , I loved it the product it’s really worth & experience the wireless with Apple is great & awesome product, amazon delivers the product before the committed date & great service by amazon .."
"3.0 out of 5 stars","It is overpriced","Not so awesum experience but ya the music and the call experience was good."
"3.0 out of 5 stars","Not satisfied","Really disappointed with the seller. Firstly when i purchased it the case of the airpods were loosely attached so I had to exchanged it. After the replacement also I received the defective piece and no replacement was made. Really disappointed."
"3.0 out of 5 stars","Not a good fit for different ear sizes","The standard size is not a good fit on my ears"
"3.0 out of 5 stars","Used product deliver by seller with 6 months warranty","Used product deliver by seller"
"3.0 out of 5 stars","May be a defective piece","When listening to music,it’s absolutely fine,but when I am speaking on a call,there is much noise"
"3.0 out of 5 stars","Apple airpods must buy","I’m using this AirPods for the last two months. Overall, things are good somewhere the battery issues are concerned. It's not up to the mark but it's good and rich sound as well."
"3.0 out of 5 stars","Noise cancellation is not effective","Noise cancellation goes ON and OFF on its own"
"3.0 out of 5 stars","Not worth","For 14k it is not worth buying it You can't talk witb this More than your sound it ll pick sound of others Irritating"
"3.0 out of 5 stars","Go for Pro, these Airpods are now in the average category!","Very average, not worth the price!"
"3.0 out of 5 stars","Apple Airpods","While driving vehicle..noise cancellations were too horrible. Feeling worried about money for the product at the time of driving. In the mean while its Xcelent."
"3.0 out of 5 stars","No value for money.","Its ok ok product for Iphone as provide seemless connectivity but quality is bad for this cost. No value for money."
"3.0 out of 5 stars","Not bad, charging draining quickly","Not suitable for zoom meetings"
"3.0 out of 5 stars","Received a defective product!!!","I have used Airpods in the past and could say that they are the best companion for your Apple family. However, the Airpods that I received were defective. While playing music on them the audio decreases automatically to less than 50% and I have to manually adjust it to bring it to the optimum level. Have raised a replacement request for the same. Hope I get the correct item this time."
"3.0 out of 5 stars","Heavy price!","Price is too much for the product and features"
"3.0 out of 5 stars","Battery should last longer","But for AirPods battery, which lasts only for 4-5 hrs , it is a nice product. I had similar AirPods bought in 2016 and the battery had longer listening time."
"3.0 out of 5 stars",".","Nice product"
"3.0 out of 5 stars","Good product","Size of the pods should have been bit smaller as of first version. It’s making me bit uncomfortable while using them . Like my ears are paining due to size of the pod . Fitting of the pods in my ears is making me to give this rating .. other than that sound,Battery life,noise cancellation is very better than all other..."
"3.0 out of 5 stars","Chinese item","I ordered this item because in your product details it was mentioned Country of Origin as India But on receiving the item I find it is mentioned Made in China"
"3.0 out of 5 stars","Nothing Extra ordinary","Apart from brand name (Apple) there is nothing extra ordinary in the product. So it is just an emotional buy. Try other brands before spending too much on it."
"3.0 out of 5 stars","No battery life","Battery life doesn’t stay for at least 1 full day even after charging with 100% battery life. Some unknown sound comes from left pod while making phone conversations.On a whole unsatisfied with the purchase."
"3.0 out of 5 stars","No value for money.","Its ok ok product for Iphone as provide seemless connectivity but quality is bad for this cost. No value for money."
"3.0 out of 5 stars","Not bad, charging draining quickly","Not suitable for zoom meetings"
"3.0 out of 5 stars","Received a defective product!!!","I have used Airpods in the past and could say that they are the best companion for your Apple family. However, the Airpods that I received were defective. While playing music on them the audio decreases automatically to less than 50% and I have to manually adjust it to bring it to the optimum level. Have raised a replacement request for the same. Hope I get the correct item this time."
"3.0 out of 5 stars","Heavy price!","Price is too much for the product and features"
"3.0 out of 5 stars","Battery should last longer","But for AirPods battery, which lasts only for 4-5 hrs , it is a nice product. I had similar AirPods bought in 2016 and the battery had longer listening time."
"3.0 out of 5 stars",".","Nice product"
"3.0 out of 5 stars","Good product","Size of the pods should have been bit smaller as of first version. It’s making me bit uncomfortable while using them . Like my ears are paining due to size of the pod . Fitting of the pods in my ears is making me to give this rating .. other than that sound,Battery life,noise cancellation is very better than all other..."
"3.0 out of 5 stars","Chinese item","I ordered this item because in your product details it was mentioned Country of Origin as India But on receiving the item I find it is mentioned Made in China"
"3.0 out of 5 stars","Nothing Extra ordinary","Apart from brand name (Apple) there is nothing extra ordinary in the product. So it is just an emotional buy. Try other brands before spending too much on it."
"3.0 out of 5 stars","No battery life","Battery life doesn’t stay for at least 1 full day even after charging with 100% battery life. Some unknown sound comes from left pod while making phone conversations.On a whole unsatisfied with the purchase."
"3.0 out of 5 stars","Don’t buy if it’s sold by Appario retail pvt ltd Banglore","I need an invoice with serial number of the product as there is an issue of sound quality- service center asking for bill which mention serial number also.."
"3.0 out of 5 stars","Good for office calls","Pros: 1. Good sound 2. Noise cancellation is good 3. Good for office calls, listening music while driving, or walking  Cons: 1. May not be used while jogging, ruining, gymming 2. Got Gen-1 device (A1602) but mentioned was Gen-2 on title while buying"
"3.0 out of 5 stars","Good but be careful while buying","Product is good but there is some delay while playing pubg. Go for airpods pro if u are a pubg lover. Also I received a product which has a slight scratch..... The product was repacked I guess I'm not sure. Be careful while buying."
"3.0 out of 5 stars","POD Battery drains fast","POD batteries drain quickly. I could use 100% charged pods for max 1.30 hours of talk time. After that it requires charging."
"3.0 out of 5 stars","Service is bad","Service is not good received late, got a defective product and they didn’t register the product for warranty. I had to do it on my own and when asked for the replacement they didn’t do as the return period over and I was 12 hours late"
"3.0 out of 5 stars","Horrible","I think I received a fake product . My ears pain within 10 minutes , battery drains very quickly and I’m having trouble connecting with my iPhone"
"3.0 out of 5 stars","Left airpod stopped working in one week","Overall nice airpods...looks cool...sound quality good Nd range is also good battery life good but left airpod stopped working within one week and It was not expected by me so quite embarrassing... service center replaced it with new one but I think u have to improve it for good services"
"3.0 out of 5 stars","AirPod not charging","AirPod is not charging sometimes and the Apple service center has slot after 30 days"
"3.0 out of 5 stars","Cannot connect with laptop","AirPods were great, sound quality was little bit more than average , I tried Sony Wf1000xm3 side by side and they were better. I couldn’t connect it with my laptop and other android devices it only works with my iPhone...... rest it’s fine😊"
"3.0 out of 5 stars","👌👌👌👌👌😍😍😍😍😍😍","AirPods sound quality is superbbb , I loved it the product it’s really worth & experience the wireless with Apple is great & awesome product, amazon delivers the product before the committed date & great service by amazon .."
"3.0 out of 5 stars","No value for money.","Its ok ok product for Iphone as provide seemless connectivity but quality is bad for this cost. No value for money."
"3.0 out of 5 stars","Not bad, charging draining quickly","Not suitable for zoom meetings"
"3.0 out of 5 stars","Received a defective product!!!","I have used Airpods in the past and could say that they are the best companion for your Apple family. However, the Airpods that I received were defective. While playing music on them the audio decreases automatically to less than 50% and I have to manually adjust it to bring it to the optimum level. Have raised a replacement request for the same. Hope I get the correct item this time."
"3.0 out of 5 stars","Heavy price!","Price is too much for the product and features"
"3.0 out of 5 stars","Battery should last longer","But for AirPods battery, which lasts only for 4-5 hrs , it is a nice product. I had similar AirPods bought in 2016 and the battery had longer listening time."
"3.0 out of 5 stars",".","Nice product"
"3.0 out of 5 stars","Good product","Size of the pods should have been bit smaller as of first version. It’s making me bit uncomfortable while using them . Like my ears are paining due to size of the pod . Fitting of the pods in my ears is making me to give this rating .. other than that sound,Battery life,noise cancellation is very better than all other..."
"3.0 out of 5 stars","Chinese item","I ordered this item because in your product details it was mentioned Country of Origin as India But on receiving the item I find it is mentioned Made in China"
"3.0 out of 5 stars","Nothing Extra ordinary","Apart from brand name (Apple) there is nothing extra ordinary in the product. So it is just an emotional buy. Try other brands before spending too much on it."
"3.0 out of 5 stars","No battery life","Battery life doesn’t stay for at least 1 full day even after charging with 100% battery life. Some unknown sound comes from left pod while making phone conversations.On a whole unsatisfied with the purchase."
"3.0 out of 5 stars","No value for money.","Its ok ok product for Iphone as provide seemless connectivity but quality is bad for this cost. No value for money."
"3.0 out of 5 stars","Not bad, charging draining quickly","Not suitable for zoom meetings"
"3.0 out of 5 stars","Received a defective product!!!","I have used Airpods in the past and could say that they are the best companion for your Apple family. However, the Airpods that I received were defective. While playing music on them the audio decreases automatically to less than 50% and I have to manually adjust it to bring it to the optimum level. Have raised a replacement request for the same. Hope I get the correct item this time."
"3.0 out of 5 stars","Heavy price!","Price is too much for the product and features"
"3.0 out of 5 stars","Battery should last longer","But for AirPods battery, which lasts only for 4-5 hrs , it is a nice product. I had similar AirPods bought in 2016 and the battery had longer listening time."
"3.0 out of 5 stars",".","Nice product"
"3.0 out of 5 stars","Good product","Size of the pods should have been bit smaller as of first version. It’s making me bit uncomfortable while using them . Like my ears are paining due to size of the pod . Fitting of the pods in my ears is making me to give this rating .. other than that sound,Battery life,noise cancellation is very better than all other..."
"3.0 out of 5 stars","Chinese item","I ordered this item because in your product details it was mentioned Country of Origin as India But on receiving the item I find it is mentioned Made in China"
"3.0 out of 5 stars","Nothing Extra ordinary","Apart from brand name (Apple) there is nothing extra ordinary in the product. So it is just an emotional buy. Try other brands before spending too much on it."
"3.0 out of 5 stars","No battery life","Battery life doesn’t stay for at least 1 full day even after charging with 100% battery life. Some unknown sound comes from left pod while making phone conversations.On a whole unsatisfied with the purchase."
"3.0 out of 5 stars","No value for money.","Its ok ok product for Iphone as provide seemless connectivity but quality is bad for this cost. No value for money."
"3.0 out of 5 stars","Not bad, charging draining quickly","Not suitable for zoom meetings"
"3.0 out of 5 stars","Received a defective product!!!","I have used Airpods in the past and could say that they are the best companion for your Apple family. However, the Airpods that I received were defective. While playing music on them the audio decreases automatically to less than 50% and I have to manually adjust it to bring it to the optimum level. Have raised a replacement request for the same. Hope I get the correct item this time."
"3.0 out of 5 stars","Heavy price!","Price is too much for the product and features"
"3.0 out of 5 stars","Battery should last longer","But for AirPods battery, which lasts only for 4-5 hrs , it is a nice product. I had similar AirPods bought in 2016 and the battery had longer listening time."
"3.0 out of 5 stars",".","Nice product"
"3.0 out of 5 stars","Good product","Size of the pods should have been bit smaller as of first version. It’s making me bit uncomfortable while using them . Like my ears are paining due to size of the pod . Fitting of the pods in my ears is making me to give this rating .. other than that sound,Battery life,noise cancellation is very better than all other..."
"3.0 out of 5 stars","Chinese item","I ordered this item because in your product details it was mentioned Country of Origin as India But on receiving the item I find it is mentioned Made in China"
"3.0 out of 5 stars","Nothing Extra ordinary","Apart from brand name (Apple) there is nothing extra ordinary in the product. So it is just an emotional buy. Try other brands before spending too much on it."
"3.0 out of 5 stars","No battery life","Battery life doesn’t stay for at least 1 full day even after charging with 100% battery life. Some unknown sound comes from left pod while making phone conversations.On a whole unsatisfied with the purchase."
"3.0 out of 5 stars","Don’t buy if it’s sold by Appario retail pvt ltd Banglore","I need an invoice with serial number of the product as there is an issue of sound quality- service center asking for bill which mention serial number also.."
"3.0 out of 5 stars","Good for office calls","Pros: 1. Good sound 2. Noise cancellation is good 3. Good for office calls, listening music while driving, or walking  Cons: 1. May not be used while jogging, ruining, gymming 2. Got Gen-1 device (A1602) but mentioned was Gen-2 on title while buying"
"3.0 out of 5 stars","Good but be careful while buying","Product is good but there is some delay while playing pubg. Go for airpods pro if u are a pubg lover. Also I received a product which has a slight scratch..... The product was repacked I guess I'm not sure. Be careful while buying."
"3.0 out of 5 stars","POD Battery drains fast","POD batteries drain quickly. I could use 100% charged pods for max 1.30 hours of talk time. After that it requires charging."
"3.0 out of 5 stars","Service is bad","Service is not good received late, got a defective product and they didn’t register the product for warranty. I had to do it on my own and when asked for the replacement they didn’t do as the return period over and I was 12 hours late"
"3.0 out of 5 stars","Horrible","I think I received a fake product . My ears pain within 10 minutes , battery drains very quickly and I’m having trouble connecting with my iPhone"
"3.0 out of 5 stars","Left airpod stopped working in one week","Overall nice airpods...looks cool...sound quality good Nd range is also good battery life good but left airpod stopped working within one week and It was not expected by me so quite embarrassing... service center replaced it with new one but I think u have to improve it for good services"
"3.0 out of 5 stars","AirPod not charging","AirPod is not charging sometimes and the Apple service center has slot after 30 days"
"3.0 out of 5 stars","Cannot connect with laptop","AirPods were great, sound quality was little bit more than average , I tried Sony Wf1000xm3 side by side and they were better. I couldn’t connect it with my laptop and other android devices it only works with my iPhone...... rest it’s fine😊"
"3.0 out of 5 stars","👌👌👌👌👌😍😍😍😍😍😍","AirPods sound quality is superbbb , I loved it the product it’s really worth & experience the wireless with Apple is great & awesome product, amazon delivers the product before the committed date & great service by amazon .."
"3.0 out of 5 stars","It is overpriced","Not so awesum experience but ya the music and the call experience was good."
"3.0 out of 5 stars","Not satisfied","Really disappointed with the seller. Firstly when i purchased it the case of the airpods were loosely attached so I had to exchanged it. After the replacement also I received the defective piece and no replacement was made. Really disappointed."
"3.0 out of 5 stars","Not a good fit for different ear sizes","The standard size is not a good fit on my ears"
"3.0 out of 5 stars","Used product deliver by seller with 6 months warranty","Used product deliver by seller"
"3.0 out of 5 stars","May be a defective piece","When listening to music,it’s absolutely fine,but when I am speaking on a call,there is much noise"
"3.0 out of 5 stars","Apple airpods must buy","I’m using this AirPods for the last two months. Overall, things are good somewhere the battery issues are concerned. It's not up to the mark but it's good and rich sound as well."
"3.0 out of 5 stars","Noise cancellation is not effective","Noise cancellation goes ON and OFF on its own"
"3.0 out of 5 stars","Not worth","For 14k it is not worth buying it You can't talk witb this More than your sound it ll pick sound of others Irritating"
"3.0 out of 5 stars","Go for Pro, these Airpods are now in the average category!","Very average, not worth the price!"
"3.0 out of 5 stars","Apple Airpods","While driving vehicle..noise cancellations were too horrible. Feeling worried about money for the product at the time of driving. In the mean while its Xcelent."
"3.0 out of 5 stars","Not worth the price and the hype","Not worth the price"
"3.0 out of 5 stars","Defective or Used product","Edge and joints looks dirty and used, Defective product or may be used I’m getting defective or used product Kindly replace my product"
"3.0 out of 5 stars","Bill","I want bill of my airpods."
"3.0 out of 5 stars","Good product, by sometimes issue while talking in calls","Having issue while talking in calls, the other person is having problem in hearing me"
"3.0 out of 5 stars","Don't buy to use it with Android","Don't buy to use it with Android"
"3.0 out of 5 stars","I want to know whether its airpods 1st gen or 2nd gen","I want to know whether its airpods 1st gen or 2nd gen"
"3.0 out of 5 stars","All good but have Mic issue","Facing Mic issue. The other perosn hear disturbance."
"3.0 out of 5 stars","Not value for this money","Not value for money and nothing extra compared local one 1k rupees it’s just too high cost not worth for the price better buy something around 4-5k that’s more professional than this price"
"3.0 out of 5 stars","Review","Sound quality is not good as compared to Bose."
"3.0 out of 5 stars","Im not satisfied with this product","Product was unathorised its cap was exchangs with another duplicate cap"
"3.0 out of 5 stars","No value for money.","Its ok ok product for Iphone as provide seemless connectivity but quality is bad for this cost. No value for money."
"3.0 out of 5 stars","Not bad, charging draining quickly","Not suitable for zoom meetings"
"3.0 out of 5 stars","Received a defective product!!!","I have used Airpods in the past and could say that they are the best companion for your Apple family. However, the Airpods that I received were defective. While playing music on them the audio decreases automatically to less than 50% and I have to manually adjust it to bring it to the optimum level. Have raised a replacement request for the same. Hope I get the correct item this time."
"3.0 out of 5 stars","Heavy price!","Price is too much for the product and features"
"3.0 out of 5 stars","Battery should last longer","But for AirPods battery, which lasts only for 4-5 hrs , it is a nice product. I had similar AirPods bought in 2016 and the battery had longer listening time."
"3.0 out of 5 stars",".","Nice product"
"3.0 out of 5 stars","Good product","Size of the pods should have been bit smaller as of first version. It’s making me bit uncomfortable while using them . Like my ears are paining due to size of the pod . Fitting of the pods in my ears is making me to give this rating .. other than that sound,Battery life,noise cancellation is very better than all other..."
"3.0 out of 5 stars","Chinese item","I ordered this item because in your product details it was mentioned Country of Origin as India But on receiving the item I find it is mentioned Made in China"
"3.0 out of 5 stars","Nothing Extra ordinary","Apart from brand name (Apple) there is nothing extra ordinary in the product. So it is just an emotional buy. Try other brands before spending too much on it."
"3.0 out of 5 stars","No battery life","Battery life doesn’t stay for at least 1 full day even after charging with 100% battery life. Some unknown sound comes from left pod while making phone conversations.On a whole unsatisfied with the purchase."
"3.0 out of 5 stars","Don’t buy if it’s sold by Appario retail pvt ltd Banglore","I need an invoice with serial number of the product as there is an issue of sound quality- service center asking for bill which mention serial number also.."
"3.0 out of 5 stars","Good for office calls","Pros: 1. Good sound 2. Noise cancellation is good 3. Good for office calls, listening music while driving, or walking  Cons: 1. May not be used while jogging, ruining, gymming 2. Got Gen-1 device (A1602) but mentioned was Gen-2 on title while buying"
"3.0 out of 5 stars","Good but be careful while buying","Product is good but there is some delay while playing pubg. Go for airpods pro if u are a pubg lover. Also I received a product which has a slight scratch..... The product was repacked I guess I'm not sure. Be careful while buying."
"3.0 out of 5 stars","POD Battery drains fast","POD batteries drain quickly. I could use 100% charged pods for max 1.30 hours of talk time. After that it requires charging."
"3.0 out of 5 stars","Service is bad","Service is not good received late, got a defective product and they didn’t register the product for warranty. I had to do it on my own and when asked for the replacement they didn’t do as the return period over and I was 12 hours late"
"3.0 out of 5 stars","Horrible","I think I received a fake product . My ears pain within 10 minutes , battery drains very quickly and I’m having trouble connecting with my iPhone"
"3.0 out of 5 stars","Left airpod stopped working in one week","Overall nice airpods...looks cool...sound quality good Nd range is also good battery life good but left airpod stopped working within one week and It was not expected by me so quite embarrassing... service center replaced it with new one but I think u have to improve it for good services"
"3.0 out of 5 stars","AirPod not charging","AirPod is not charging sometimes and the Apple service center has slot after 30 days"
"3.0 out of 5 stars","Cannot connect with laptop","AirPods were great, sound quality was little bit more than average , I tried Sony Wf1000xm3 side by side and they were better. I couldn’t connect it with my laptop and other android devices it only works with my iPhone...... rest it’s fine😊"
"3.0 out of 5 stars","👌👌👌👌👌😍😍😍😍😍😍","AirPods sound quality is superbbb , I loved it the product it’s really worth & experience the wireless with Apple is great & awesome product, amazon delivers the product before the committed date & great service by amazon .."
"3.0 out of 5 stars","It is overpriced","Not so awesum experience but ya the music and the call experience was good."
"3.0 out of 5 stars","Not satisfied","Really disappointed with the seller. Firstly when i purchased it the case of the airpods were loosely attached so I had to exchanged it. After the replacement also I received the defective piece and no replacement was made. Really disappointed."
"3.0 out of 5 stars","Not a good fit for different ear sizes","The standard size is not a good fit on my ears"
"3.0 out of 5 stars","Used product deliver by seller with 6 months warranty","Used product deliver by seller"
"3.0 out of 5 stars","May be a defective piece","When listening to music,it’s absolutely fine,but when I am speaking on a call,there is much noise"
"3.0 out of 5 stars","Apple airpods must buy","I’m using this AirPods for the last two months. Overall, things are good somewhere the battery issues are concerned. It's not up to the mark but it's good and rich sound as well."
"3.0 out of 5 stars","Noise cancellation is not effective","Noise cancellation goes ON and OFF on its own"
"3.0 out of 5 stars","Not worth","For 14k it is not worth buying it You can't talk witb this More than your sound it ll pick sound of others Irritating"
"3.0 out of 5 stars","Go for Pro, these Airpods are now in the average category!","Very average, not worth the price!"
"3.0 out of 5 stars","Apple Airpods","While driving vehicle..noise cancellations were too horrible. Feeling worried about money for the product at the time of driving. In the mean while its Xcelent."
"3.0 out of 5 stars","Not worth the price and the hype","Not worth the price"
"3.0 out of 5 stars","Defective or Used product","Edge and joints looks dirty and used, Defective product or may be used I’m getting defective or used product Kindly replace my product"
"3.0 out of 5 stars","Bill","I want bill of my airpods."
"3.0 out of 5 stars","Good product, by sometimes issue while talking in calls","Having issue while talking in calls, the other person is having problem in hearing me"
"3.0 out of 5 stars","Don't buy to use it with Android","Don't buy to use it with Android"
"3.0 out of 5 stars","I want to know whether its airpods 1st gen or 2nd gen","I want to know whether its airpods 1st gen or 2nd gen"
"3.0 out of 5 stars","All good but have Mic issue","Facing Mic issue. The other perosn hear disturbance."
"3.0 out of 5 stars","Not value for this money","Not value for money and nothing extra compared local one 1k rupees it’s just too high cost not worth for the price better buy something around 4-5k that’s more professional than this price"
"3.0 out of 5 stars","Review","Sound quality is not good as compared to Bose."
"3.0 out of 5 stars","Im not satisfied with this product","Product was unathorised its cap was exchangs with another duplicate cap"
"3.0 out of 5 stars","Another overpriced apple product","Everything is good but way too much overpriced"
"3.0 out of 5 stars","ok product but over price","ok product but over price"
"3.0 out of 5 stars","Ok ok.","This product is ok ok. This airpod have many problem regarding connectivity. Some time phone shown airpod is connected. Some time iphone does not detect airpod but already connected."
"3.0 out of 5 stars","One side of AirPods not working","It’s just been 2 months and one side of the AirPods doesn’t work Need help What to do now ?"
"3.0 out of 5 stars","Unable to get check tha Airpod’s warranty from apple site","Unable to get check tha Airpod’s warranty from apple site, and Purchase date also not being accepted."
"3.0 out of 5 stars","Try not to buy","Not even a month is completed got to know my mic is not working hell out of performance"
"3.0 out of 5 stars","Not working properly","I don’t like this product as after 1 month it’s getting bizarre..... left one is not working properly help me out to replace it soon"
"3.0 out of 5 stars","Replacement for scratched product","I got a damage product the case has 2 minor scratches rest everything is good i want to get replacement for this"
"3.0 out of 5 stars","Not Supported to Android Mobile Phones","This Apple product is not Supported to All Android Mobile Phones"
"3.0 out of 5 stars","mic issue","i had facing mic issue last two months I'll go for applecare for it but they didn't resolve my problem."
"3.0 out of 5 stars","Good product but battery life could have being better","Battery life isn’t good and have to charge it multiple times in every couple of hours."
"3.0 out of 5 stars","Poor connections","not able to hear audio and video at same time 👊🏽👎🏽👎🏽"
"3.0 out of 5 stars","Not a great product","not a very great product , battery life is very disappointing"
"3.0 out of 5 stars","Not good","It's not accurate not finished as well as not working properly"
"3.0 out of 5 stars","AirPods reviews","Overall not worth 12000 plus"
"3.0 out of 5 stars","Show off item","Falls frequently from my ears"
"3.0 out of 5 stars","Pre activated pcs","It’s already pre activated"
"3.0 out of 5 stars","Left speaker not working in 3 months","Within 3 months left speaker not working."
"3.0 out of 5 stars","Left air bord problem ok plz reten","Left apply air bord problem ok"
"3.0 out of 5 stars","Charging case battery","Case battery drains fast even without using it"
"3.0 out of 5 stars","Good","Good"
"3.0 out of 5 stars","Worst product recieved from seller","I ordered 2 times both were having manufacturing defect"
"3.0 out of 5 stars","Not value for money","Not a value for money product"
"3.0 out of 5 stars","Good","Vry good quality!"
"3.0 out of 5 stars","Ok","It’s not working properly"
"3.0 out of 5 stars","Jelly good","Welly good ploduct"
"3.0 out of 5 stars","It's average","It's average"
"3.0 out of 5 stars","Good but not bad","Overall good"
"3.0 out of 5 stars","Good","Good"
"3.0 out of 5 stars","Helpful","Gud product"
"3.0 out of 5 stars","No value for money.","Its ok ok product for Iphone as provide seemless connectivity but quality is bad for this cost. No value for money."
"3.0 out of 5 stars","Not bad, charging draining quickly","Not suitable for zoom meetings"
"3.0 out of 5 stars","Received a defective product!!!","I have used Airpods in the past and could say that they are the best companion for your Apple family. However, the Airpods that I received were defective. While playing music on them the audio decreases automatically to less than 50% and I have to manually adjust it to bring it to the optimum level. Have raised a replacement request for the same. Hope I get the correct item this time."
"3.0 out of 5 stars","Heavy price!","Price is too much for the product and features"
"3.0 out of 5 stars","Battery should last longer","But for AirPods battery, which lasts only for 4-5 hrs , it is a nice product. I had similar AirPods bought in 2016 and the battery had longer listening time."
"3.0 out of 5 stars",".","Nice product"
"3.0 out of 5 stars","Good product","Size of the pods should have been bit smaller as of first version. It’s making me bit uncomfortable while using them . Like my ears are paining due to size of the pod . Fitting of the pods in my ears is making me to give this rating .. other than that sound,Battery life,noise cancellation is very better than all other..."
"3.0 out of 5 stars","Chinese item","I ordered this item because in your product details it was mentioned Country of Origin as India But on receiving the item I find it is mentioned Made in China"
"3.0 out of 5 stars","Nothing Extra ordinary","Apart from brand name (Apple) there is nothing extra ordinary in the product. So it is just an emotional buy. Try other brands before spending too much on it."
"3.0 out of 5 stars","No battery life","Battery life doesn’t stay for at least 1 full day even after charging with 100% battery life. Some unknown sound comes from left pod while making phone conversations.On a whole unsatisfied with the purchase."
"3.0 out of 5 stars","No value for money.","Its ok ok product for Iphone as provide seemless connectivity but quality is bad for this cost. No value for money."
"3.0 out of 5 stars","Not bad, charging draining quickly","Not suitable for zoom meetings"
"3.0 out of 5 stars","Received a defective product!!!","I have used Airpods in the past and could say that they are the best companion for your Apple family. However, the Airpods that I received were defective. While playing music on them the audio decreases automatically to less than 50% and I have to manually adjust it to bring it to the optimum level. Have raised a replacement request for the same. Hope I get the correct item this time."
"3.0 out of 5 stars","Heavy price!","Price is too much for the product and features"
"3.0 out of 5 stars","Battery should last longer","But for AirPods battery, which lasts only for 4-5 hrs , it is a nice product. I had similar AirPods bought in 2016 and the battery had longer listening time."
"3.0 out of 5 stars",".","Nice product"
"3.0 out of 5 stars","Good product","Size of the pods should have been bit smaller as of first version. It’s making me bit uncomfortable while using them . Like my ears are paining due to size of the pod . Fitting of the pods in my ears is making me to give this rating .. other than that sound,Battery life,noise cancellation is very better than all other..."
"3.0 out of 5 stars","Chinese item","I ordered this item because in your product details it was mentioned Country of Origin as India But on receiving the item I find it is mentioned Made in China"
"3.0 out of 5 stars","Nothing Extra ordinary","Apart from brand name (Apple) there is nothing extra ordinary in the product. So it is just an emotional buy. Try other brands before spending too much on it."
"3.0 out of 5 stars","No battery life","Battery life doesn’t stay for at least 1 full day even after charging with 100% battery life. Some unknown sound comes from left pod while making phone conversations.On a whole unsatisfied with the purchase."
"3.0 out of 5 stars","No value for money.","Its ok ok product for Iphone as provide seemless connectivity but quality is bad for this cost. No value for money."
"3.0 out of 5 stars","Not bad, charging draining quickly","Not suitable for zoom meetings"
"3.0 out of 5 stars","Received a defective product!!!","I have used Airpods in the past and could say that they are the best companion for your Apple family. However, the Airpods that I received were defective. While playing music on them the audio decreases automatically to less than 50% and I have to manually adjust it to bring it to the optimum level. Have raised a replacement request for the same. Hope I get the correct item this time."
"3.0 out of 5 stars","Heavy price!","Price is too much for the product and features"
"3.0 out of 5 stars","Battery should last longer","But for AirPods battery, which lasts only for 4-5 hrs , it is a nice product. I had similar AirPods bought in 2016 and the battery had longer listening time."
"3.0 out of 5 stars",".","Nice product"
"3.0 out of 5 stars","Good product","Size of the pods should have been bit smaller as of first version. It’s making me bit uncomfortable while using them . Like my ears are paining due to size of the pod . Fitting of the pods in my ears is making me to give this rating .. other than that sound,Battery life,noise cancellation is very better than all other..."
"3.0 out of 5 stars","Chinese item","I ordered this item because in your product details it was mentioned Country of Origin as India But on receiving the item I find it is mentioned Made in China"
"3.0 out of 5 stars","Nothing Extra ordinary","Apart from brand name (Apple) there is nothing extra ordinary in the product. So it is just an emotional buy. Try other brands before spending too much on it."
"3.0 out of 5 stars","No battery life","Battery life doesn’t stay for at least 1 full day even after charging with 100% battery life. Some unknown sound comes from left pod while making phone conversations.On a whole unsatisfied with the purchase."
"3.0 out of 5 stars","Don’t buy if it’s sold by Appario retail pvt ltd Banglore","I need an invoice with serial number of the product as there is an issue of sound quality- service center asking for bill which mention serial number also.."
"3.0 out of 5 stars","Good for office calls","Pros: 1. Good sound 2. Noise cancellation is good 3. Good for office calls, listening music while driving, or walking  Cons: 1. May not be used while jogging, ruining, gymming 2. Got Gen-1 device (A1602) but mentioned was Gen-2 on title while buying"
"3.0 out of 5 stars","Good but be careful while buying","Product is good but there is some delay while playing pubg. Go for airpods pro if u are a pubg lover. Also I received a product which has a slight scratch..... The product was repacked I guess I'm not sure. Be careful while buying."
"3.0 out of 5 stars","POD Battery drains fast","POD batteries drain quickly. I could use 100% charged pods for max 1.30 hours of talk time. After that it requires charging."
"3.0 out of 5 stars","Service is bad","Service is not good received late, got a defective product and they didn’t register the product for warranty. I had to do it on my own and when asked for the replacement they didn’t do as the return period over and I was 12 hours late"
"3.0 out of 5 stars","Horrible","I think I received a fake product . My ears pain within 10 minutes , battery drains very quickly and I’m having trouble connecting with my iPhone"
